
	I.3.6.M Schenkelhalsfraktur, Alter 85-89, Mortalität // Fractures du col du fémur, âge 85-89, mortalité // Frattura del collo del femore, età 85-89, mortalità
	BAG/OFSP/UFSP - CH-IQI Version V4.0 - Daten 2013 - 27. Juli 2015

	Jahr	AltEGrp	Sex	DeathCH	CasesCH	pCH	
	1998	18	1	10	126	0.07936508	
	1998	18	2	26	557	0.04667864	
	1999	18	1	18	193	0.09326425	
	1999	18	2	36	707	0.05091938	
	2000	18	1	12	183	0.06557377	
	2000	18	2	30	711	0.04219409	
	2001	18	1	21	196	0.1071429	
	2001	18	2	30	789	0.03802281	
	2002	18	1	22	210	0.1047619	
	2002	18	2	46	833	0.05522209	
	2003	18	1	25	202	0.1237624	
	2003	18	2	42	790	0.05316456	
	2004	18	1	21	242	0.08677686	
	2004	18	2	35	755	0.04635762	
	2005	18	1	18	183	0.09836066	
	2005	18	2	33	715	0.04615385	
	2006	18	1	23	235	0.09787234	
	2006	18	2	38	789	0.04816223	
	2007	18	1	25	239	0.1046025	
	2007	18	2	52	843	0.06168446	
	2008	18	1	25	264	0.09469697	
	2008	18	2	41	779	0.05263158	
	2009	18	1	26	287	0.09059233	
	2009	18	2	42	864	0.04861111	
	2010	18	1	30	337	0.08902077	
	2010	18	2	45	1094	0.04113346	
	2011	18	1	28	371	0.0754717	
	2011	18	2	40	1051	0.03805899	
	2012	18	1	41	335	0.1223881	
	2012	18	2	38	1037	0.03664417	
	2013	18	1	25	315	0.07936508	
	2013	18	2	48	1042	0.04606526	

