
	I.3.3.M Schenkelhalsfraktur, Alter 60-69, Mortalität // Fractures du col du fémur, âge 60-69, mortalité // Frattura del collo del femore, età 60-69, mortalità
	BAG/OFSP/UFSP - CH-IQI Version V4.0 - Daten 2013 - 27. Juli 2015

	Jahr	AltEGrp	Sex	DeathCH	CasesCH	pCH	
	1998	13	1	0	37	0	
	1998	13	2	0	56	0	
	1998	14	1	1	63	0.01587302	
	1998	14	2	1	107	0.009345794	
	1999	13	1	0	64	0	
	1999	13	2	1	69	0.01449275	
	1999	14	1	0	69	0	
	1999	14	2	1	151	0.006622517	
	2000	13	1	0	59	0	
	2000	13	2	1	90	0.01111111	
	2000	14	1	3	86	0.03488372	
	2000	14	2	0	163	0	
	2001	13	1	2	70	0.02857143	
	2001	13	2	0	97	0	
	2001	14	1	0	77	0	
	2001	14	2	4	161	0.02484472	
	2002	13	1	0	60	0	
	2002	13	2	0	129	0	
	2002	14	1	3	76	0.03947368	
	2002	14	2	0	185	0	
	2003	13	1	0	74	0	
	2003	13	2	2	123	0.01626016	
	2003	14	1	4	79	0.05063291	
	2003	14	2	3	156	0.01923077	
	2004	13	1	1	75	0.01333333	
	2004	13	2	1	116	0.00862069	
	2004	14	1	1	83	0.01204819	
	2004	14	2	2	161	0.01242236	
	2005	13	1	1	60	0.01666667	
	2005	13	2	0	117	0	
	2005	14	1	0	104	0	
	2005	14	2	3	161	0.01863354	
	2006	13	1	0	80	0	
	2006	13	2	1	112	0.008928571	
	2006	14	1	1	90	0.01111111	
	2006	14	2	0	158	0	
	2007	13	1	0	90	0	
	2007	13	2	1	128	0.0078125	
	2007	14	1	3	79	0.03797468	
	2007	14	2	1	155	0.006451613	
	2008	13	1	1	103	0.009708738	
	2008	13	2	1	140	0.007142857	
	2008	14	1	4	91	0.04395604	
	2008	14	2	3	178	0.01685393	
	2009	13	1	1	93	0.01075269	
	2009	13	2	0	130	0	
	2009	14	1	4	105	0.03809524	
	2009	14	2	2	183	0.01092896	
	2010	13	1	4	107	0.03738318	
	2010	13	2	2	148	0.01351351	
	2010	14	1	3	126	0.02380952	
	2010	14	2	4	228	0.01754386	
	2011	13	1	0	124	0	
	2011	13	2	0	146	0	
	2011	14	1	3	144	0.02083333	
	2011	14	2	1	239	0.0041841	
	2012	13	1	1	115	0.008695652	
	2012	13	2	0	162	0	
	2012	14	1	3	115	0.02608696	
	2012	14	2	5	222	0.02252252	
	2013	13	1	1	104	0.009615385	
	2013	13	2	1	147	0.006802721	
	2013	14	1	2	131	0.01526718	
	2013	14	2	3	217	0.01382488	

